,MMSI,start_time,end_time,VESSEL TYPE,ud_group,len_of_recording,instance_id,min_speed(KNOTSx10),max_speed(KNOTSx10),mean_speed(KNOTSx10),length(in m),min_distance(in kms),max_distance(in kms),mean_distance(in kms),min_course,max_course,mean_course,min_heading,max_heading,mean_heading,SHIPNAME,spectrogram,audio,mseed,psd,psd_pickle
539,366345000,2015-07-13 01:47:49,2015-07-13 01:57:49,Research/Survey Vessel,Research,10.0,AB_20150713014749_20150713015749,10,10,10.0,79.71,1.73,1.73,1.73,34,34,34.0,351,351,351.0,SIKULIAQ,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Spectrograms/AB_20150713014749_20150713015749.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Audio/AB_20150713014749_20150713015749.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Mseed/AB_20150713014749_20150713015749.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSDs/AB_20150713014749_20150713015749.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSD_pickles/AB_20150713014749_20150713015749.pkl
540,366345000,2015-07-13 01:57:49,2015-07-13 02:07:49,Research/Survey Vessel,Research,10.0,AB_20150713015749_20150713020749,5,5,5.0,79.71,1.73,1.73,1.73,17,17,17.0,352,352,352.0,SIKULIAQ,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Spectrograms/AB_20150713015749_20150713020749.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Audio/AB_20150713015749_20150713020749.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Mseed/AB_20150713015749_20150713020749.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSDs/AB_20150713015749_20150713020749.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSD_pickles/AB_20150713015749_20150713020749.pkl
541,366345000,2015-07-13 02:07:49,2015-07-13 02:17:49,Research/Survey Vessel,Research,10.0,AB_20150713020749_20150713021749,6,6,6.0,79.71,1.73,1.73,1.73,13,13,13.0,351,351,351.0,SIKULIAQ,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Spectrograms/AB_20150713020749_20150713021749.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Audio/AB_20150713020749_20150713021749.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Mseed/AB_20150713020749_20150713021749.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSDs/AB_20150713020749_20150713021749.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSD_pickles/AB_20150713020749_20150713021749.pkl
542,366345000,2015-07-13 02:17:49,2015-07-13 02:27:49,Research/Survey Vessel,Research,10.0,AB_20150713021749_20150713022749,3,3,3.0,83.26,0.09,0.09,0.09,123,123,123.0,305,305,305.0,THOMAS G.THOMPSON,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Spectrograms/AB_20150713021749_20150713022749.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Audio/AB_20150713021749_20150713022749.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Mseed/AB_20150713021749_20150713022749.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSDs/AB_20150713021749_20150713022749.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSD_pickles/AB_20150713021749_20150713022749.pkl
543,366345000,2015-07-13 02:27:49,2015-07-13 02:37:49,Research/Survey Vessel,Research,10.0,AB_20150713022749_20150713023749,3,3,3.0,79.71,1.97,1.97,1.97,149,149,149.0,340,340,340.0,SIKULIAQ,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Spectrograms/AB_20150713022749_20150713023749.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Audio/AB_20150713022749_20150713023749.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Mseed/AB_20150713022749_20150713023749.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSDs/AB_20150713022749_20150713023749.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSD_pickles/AB_20150713022749_20150713023749.pkl
544,366345000,2015-07-13 02:37:49,2015-07-13 02:47:49,Research/Survey Vessel,Research,10.0,AB_20150713023749_20150713024749,1,1,1.0,83.26,0.09,0.09,0.09,120,120,120.0,304,304,304.0,THOMAS G.THOMPSON,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Spectrograms/AB_20150713023749_20150713024749.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Audio/AB_20150713023749_20150713024749.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Mseed/AB_20150713023749_20150713024749.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSDs/AB_20150713023749_20150713024749.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSD_pickles/AB_20150713023749_20150713024749.pkl
545,366345000,2015-07-13 02:47:49,2015-07-13 02:57:49,Research/Survey Vessel,Research,10.0,AB_20150713024749_20150713025749,73,73,73.0,79.71,2.18,2.18,2.18,38,38,38.0,46,46,46.0,SIKULIAQ,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Spectrograms/AB_20150713024749_20150713025749.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Audio/AB_20150713024749_20150713025749.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Mseed/AB_20150713024749_20150713025749.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSDs/AB_20150713024749_20150713025749.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSD_pickles/AB_20150713024749_20150713025749.pkl
546,366345000,2015-07-13 02:57:49,2015-07-13 03:07:49,Research/Survey Vessel,Research,10.0,AB_20150713025749_20150713030749,2,2,2.0,83.26,0.09,0.09,0.09,259,259,259.0,307,307,307.0,THOMAS G.THOMPSON,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Spectrograms/AB_20150713025749_20150713030749.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Audio/AB_20150713025749_20150713030749.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Mseed/AB_20150713025749_20150713030749.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSDs/AB_20150713025749_20150713030749.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSD_pickles/AB_20150713025749_20150713030749.pkl
547,366345000,2015-07-13 03:07:49,2015-07-13 03:17:49,Research/Survey Vessel,Research,10.0,AB_20150713030749_20150713031749,102,102,102.0,225.0,1.16,1.16,1.16,247,247,247.0,247,247,247.0,FU MIN,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Spectrograms/AB_20150713030749_20150713031749.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Audio/AB_20150713030749_20150713031749.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Mseed/AB_20150713030749_20150713031749.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSDs/AB_20150713030749_20150713031749.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSD_pickles/AB_20150713030749_20150713031749.pkl
548,366345000,2015-07-13 03:17:49,2015-07-13 03:27:49,Research/Survey Vessel,Research,10.0,AB_20150713031749_20150713032749,23,23,23.0,229.0,2.75,2.75,2.75,127,127,127.0,80,80,80.0,ANNA G.,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Spectrograms/AB_20150713031749_20150713032749.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Audio/AB_20150713031749_20150713032749.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Mseed/AB_20150713031749_20150713032749.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSDs/AB_20150713031749_20150713032749.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSD_pickles/AB_20150713031749_20150713032749.pkl
549,366345000,2015-07-13 03:27:49,2015-07-13 03:37:49,Research/Survey Vessel,Research,10.0,AB_20150713032749_20150713033749,22,22,22.0,229.0,2.3,2.3,2.3,128,128,128.0,81,81,81.0,ANNA G.,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Spectrograms/AB_20150713032749_20150713033749.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Audio/AB_20150713032749_20150713033749.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Mseed/AB_20150713032749_20150713033749.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSDs/AB_20150713032749_20150713033749.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSD_pickles/AB_20150713032749_20150713033749.pkl
550,366345000,2015-07-13 03:37:49,2015-07-13 03:47:49,Research/Survey Vessel,Research,10.0,AB_20150713033749_20150713034749,22,22,22.0,229.0,1.85,1.85,1.85,123,123,123.0,78,78,78.0,ANNA G.,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Spectrograms/AB_20150713033749_20150713034749.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Audio/AB_20150713033749_20150713034749.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Mseed/AB_20150713033749_20150713034749.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSDs/AB_20150713033749_20150713034749.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSD_pickles/AB_20150713033749_20150713034749.pkl
551,366345000,2015-07-13 03:47:49,2015-07-13 03:57:49,Research/Survey Vessel,Research,10.0,AB_20150713034749_20150713035749,2,2,2.0,83.26,0.05,0.05,0.05,213,213,213.0,306,306,306.0,THOMAS G.THOMPSON,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Spectrograms/AB_20150713034749_20150713035749.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Audio/AB_20150713034749_20150713035749.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Mseed/AB_20150713034749_20150713035749.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSDs/AB_20150713034749_20150713035749.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSD_pickles/AB_20150713034749_20150713035749.pkl
552,366345000,2015-07-13 03:57:49,2015-07-13 04:07:49,Research/Survey Vessel,Research,10.0,AB_20150713035749_20150713040749,1,1,1.0,79.71,1.97,1.97,1.97,248,248,248.0,340,340,340.0,SIKULIAQ,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Spectrograms/AB_20150713035749_20150713040749.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Audio/AB_20150713035749_20150713040749.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Mseed/AB_20150713035749_20150713040749.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSDs/AB_20150713035749_20150713040749.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSD_pickles/AB_20150713035749_20150713040749.pkl
553,366345000,2015-07-13 04:07:49,2015-07-13 04:17:49,Research/Survey Vessel,Research,10.0,AB_20150713040749_20150713041749,8,8,8.0,79.71,1.97,1.97,1.97,16,16,16.0,341,341,341.0,SIKULIAQ,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Spectrograms/AB_20150713040749_20150713041749.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Audio/AB_20150713040749_20150713041749.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Mseed/AB_20150713040749_20150713041749.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSDs/AB_20150713040749_20150713041749.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSD_pickles/AB_20150713040749_20150713041749.pkl
554,366345000,2015-07-13 04:17:49,2015-07-13 04:27:49,Research/Survey Vessel,Research,10.0,AB_20150713041749_20150713042749,2,2,2.0,83.26,0.05,0.05,0.05,291,291,291.0,303,303,303.0,THOMAS G.THOMPSON,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Spectrograms/AB_20150713041749_20150713042749.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Audio/AB_20150713041749_20150713042749.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Mseed/AB_20150713041749_20150713042749.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSDs/AB_20150713041749_20150713042749.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSD_pickles/AB_20150713041749_20150713042749.pkl
555,366345000,2015-07-13 04:27:49,2015-07-13 04:37:49,Research/Survey Vessel,Research,10.0,AB_20150713042749_20150713043749,9,9,9.0,79.71,1.98,1.98,1.98,324,324,324.0,340,340,340.0,SIKULIAQ,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Spectrograms/AB_20150713042749_20150713043749.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Audio/AB_20150713042749_20150713043749.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Mseed/AB_20150713042749_20150713043749.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSDs/AB_20150713042749_20150713043749.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSD_pickles/AB_20150713042749_20150713043749.pkl
